company;title;totalyearlycompensation;location;yearsofexperience;yearsatcompany;gender;Education
Google;Software Engineering Manager;567000;Sunnyvale, CA;39;2;Male;Some College
IBM;Marketing;141000;Austin, TX;18;3;Male;Master's Degree
Google;Software Engineer;210000;Los Angeles, CA;6;2;Male;Bachelor's Degree
Oracle;Software Engineering Manager;365000;Seattle, WA;11;3;Male;Master's Degree
Facebook;Software Engineering Manager;557000;Menlo Park, CA;12;0;Male;Bachelor's Degree
Facebook;Software Engineer;350000;San Francisco, CA;5;3;Female;Master's Degree
Lyft;Software Engineer;419000;San Francisco, CA;5;0;Female;Master's Degree
Google;Software Engineer;221000;San Francisco, CA;2;1;Male;Master's Degree
Cisco;Software Engineer;152000;San Jose, CA;7;7;Male;Master's Degree
Amazon;Software Engineer;150000;Vancouver, BC, Canada;6;0;Male;Bachelor's Degree
Capital One;Software Engineer;155000;New York, NY;8;0;Male;Bachelor's Degree
Amazon;Software Engineer;361000;New York, NY;9;7;Male;Bachelor's Degree
Apple;Marketing;655000;Cupertino, CA;16;2;Male;Master's Degree
Twitter;Software Engineer;237000;San Francisco, CA;2;2;Male;Bachelor's Degree
Accenture;Management Consultant;230000;Austin, TX;10;2;Male;Master's Degree
Intel;Hardware Engineer;140000;Hillsboro, OR;9;9;Male;Master's Degree
Oracle;Product Manager;288000;Seattle, WA;18;0;Male;Master's Degree
Facebook;Software Engineer;225000;London, EN, United Kingdom;13;0;Male;Master's Degree
Amazon;Software Engineer;310000;Seattle, WA;6;0;Male;Master's Degree
Uber;Marketing;70000;San Francisco, CA;2;2;Female;Bachelor's Degree
Walmart Labs;Software Engineer;71000;Bangalore, KA, India;9;2;Male;Bachelor's Degree
Amazon;Software Engineer;260000;Cupertino, CA;6;1;Female;Master's Degree
Facebook;Data Scientist;170000;Austin, TX;3;1;Male;Master's Degree
Apple;Software Engineer;181000;Cupertino, CA;2;0;Male;Bachelor's Degree
Amazon;Software Engineering Manager;192000;London, EN, United Kingdom;20;1;Male;PhD
Facebook;Software Engineer;275000;Seattle, WA;0;0;Male;PhD
Amazon;Software Engineer;345000;Seattle, WA;8;7;Male;Bachelor's Degree
Amazon;Recruiter;86000;Seattle, WA;2;1;Male;Bachelor's Degree
Google;Sales;310000;Washington, DC;25;1;Male;Master's Degree
Salesforce;Software Engineer;265000;San Francisco, CA;5;4;Male;Master's Degree
Google;Solution Architect;320000;New York, NY;16;0;Male;PhD
Nvidia;Hardware Engineer;150000;Santa Clara, CA;1;1;Male;Bachelor's Degree
Microsoft;Software Engineer;191000;Seattle, WA;10;10;Male;Bachelor's Degree
Amazon;Software Engineer;157000;Seattle, WA;0;0;Male;Master's Degree
Expedia;Software Engineer;114000;Seattle, WA;1;1;Male;Bachelor's Degree
Nvidia;Software Engineer;71000;Bangalore, KA, India;7;1;Male;Bachelor's Degree
Capital One;Software Engineer;116000;Arlington, VA;1;1;Male;Bachelor's Degree
Google;Software Engineer;181000;San Francisco, CA;3;2;Female;Bachelor's Degree
Accenture;Solution Architect;125000;Portland, OR;13;8;Male;Bachelor's Degree
Amazon;Software Engineer;165000;Seattle, WA;2;1;Male;Bachelor's Degree
Microsoft;Software Engineer;155000;Redmond, WA;3;1;Male;Master's Degree
Bloomberg;Software Engineer;205000;New York, NY;4;2;Male;Bachelor's Degree
Amazon;Software Engineer;237000;Boston, MA;7;0;Female;Master's Degree
Facebook;Marketing;308000;San Francisco, CA;14;6;Male;Bachelor's Degree
Microsoft;Software Engineer;129000;Vancouver, BC, Canada;3;3;Male;Bachelor's Degree
Intel;Mechanical Engineer;135000;Portland, OR;5;5;Male;Master's Degree
Microsoft;Software Engineer;198000;Redmond, WA;16;12;Male;Master's Degree
Amazon;Software Engineering Manager;400000;Seattle, WA;25;2;Male;Master's Degree
Amazon;Software Engineer;428000;Sunnyvale, CA;5;5;Male;Master's Degree
Amazon;Software Engineer;357000;Sunnyvale, CA;12;3;Male;Bachelor's Degree
JPMorgan Chase;Software Engineer;175000;New York, NY;9;6;Male;Master's Degree
Expedia;Product Manager;156000;Seattle, WA;5;2;Male;Bachelor's Degree
eBay;Human Resources;440000;San Jose, CA;24;5;Female;Master's Degree
Microsoft;Software Engineer;155000;San Francisco, CA;10;3;Female;Bachelor's Degree
VMware;Software Engineer;32000;Bangalore, KA, India;6;3;Male;Bachelor's Degree
Amazon;Software Engineer;158000;Seattle, WA;0;0;Male;Bachelor's Degree
Google;Hardware Engineer;257000;Mountain View, CA;9;2;Male;Master's Degree
Microsoft;Software Engineer;234000;Redmond, WA;12;1;Male;Bachelor's Degree
SAP;Software Engineer;117000;Bellevue, WA;3;3;Female;Bachelor's Degree
Amazon;Sales;225000;New York, NY;14;2;Female;Bachelor's Degree
VMware;Software Engineer;354000;Palo Alto, CA;9;0;Male;Master's Degree
Apple;Software Engineering Manager;385000;Cupertino, CA;20;5;Male;Bachelor's Degree
Amazon;Recruiter;50000;Dallas, TX;5;0;Female;Bachelor's Degree
Goldman Sachs;Software Engineer;115000;London, EN, United Kingdom;3;2;Male;Bachelor's Degree
Deloitte;Technical Program Manager;229000;Seattle, WA;20;2;Male;Bachelor's Degree
Intuit;Software Engineer;210000;Los Angeles, CA;7;1;Male;Master's Degree
Wayfair;Software Engineer;165000;Boston, MA;5;1;Male;Bachelor's Degree
Amazon;Software Engineer;95000;Sunnyvale, CA;1;0;Male;Bachelor's Degree
PayPal;Software Engineer;128000;Los Angeles, CA;1;1;Male;Bachelor's Degree
Microsoft;Software Engineer;296000;Redmond, WA;25;2;Male;Highschool
Amazon;Product Manager;212000;Seattle, WA;5;0;Male;Master's Degree
Nvidia;Hardware Engineer;199000;Santa Clara, CA;1;1;Female;Master's Degree
Salesforce;Software Engineer;73000;Bangalore, KA, India;8;1;Male;Master's Degree
Google;Software Engineering Manager;150000;San Francisco, CA;1;1;Male;Bachelor's Degree
Amazon;Product Designer;194000;Boston, MA;5;0;Female;Bachelor's Degree
Google;Software Engineer;325000;Sunnyvale, CA;14;1;Male;Bachelor's Degree
LinkedIn;Marketing;305000;Mountain View, CA;6;2;Female;Master's Degree
Amazon;Technical Program Manager;212000;Seattle, WA;12;4;Female;Master's Degree
Microsoft;Marketing;235000;Redmond, WA;17;17;Male;Bachelor's Degree
Microsoft;Product Manager;225000;Seattle, WA;15;2;Female;Master's Degree
Google;Software Engineer;265000;Sunnyvale, CA;6;0;Male;Bachelor's Degree
Apple;Software Engineer;512000;Cupertino, CA;19;8;Male;Master's Degree
Microsoft;Software Engineering Manager;235000;Redmond, WA;20;15;Male;Master's Degree
Apple;Data Scientist;228000;Sunnyvale, CA;0;0;Male;PhD
Google;Management Consultant;200000;Mountain View, CA;6;0;Female;Master's Degree
Microsoft;Software Engineer;176000;Redmond, WA;0;0;Female;Bachelor's Degree
Amazon;Software Engineer;190000;Seattle, WA;4;4;Male;Master's Degree
Qualcomm;Human Resources;310000;San Diego, CA;12;2;Male;PhD
Microsoft;Software Engineer;141000;Redmond, WA;1;0;Female;Bachelor's Degree
Intuit;Software Engineer;271000;Mountain View, CA;14;2;Male;Master's Degree
Microsoft;Software Engineer;239000;Mountain View, CA;15;15;Male;Bachelor's Degree
VMware;Software Engineer;66000;Bangalore, KA, India;10;5;Male;Bachelor's Degree
Microsoft;Technical Program Manager;157000;Redmond, WA;15;1;Female;Master's Degree
IBM;Product Designer;115000;New York, NY;1;1;Female;Master's Degree
PayPal;Business Analyst;175000;San Jose, CA;6;3;Male;Bachelor's Degree
Facebook;Software Engineer;336000;Washington, DC;10;2;Male;Bachelor's Degree
Google;Software Engineer;350000;Sunnyvale, CA;15;10;Male;PhD
Wayfair;Software Engineer;173000;Boston, MA;3;2;Female;Bachelor's Degree
PayPal;Human Resources;350000;San Jose, CA;32;1;Male;Master's Degree
Microsoft;Software Engineer;158000;Redmond, WA;1;1;Male;Bachelor's Degree
Amazon;Software Engineer;201000;Seattle, WA;4;4;Male;Bachelor's Degree
Amazon;Software Engineer;159000;Seattle, WA;7;2;Male;Bachelor's Degree
Facebook;Software Engineer;183000;New York, NY;1;1;Female;Bachelor's Degree
Google;Software Engineer;420000;Mountain View, CA;10;3;Male;Master's Degree
Microsoft;Software Engineer;201000;Redmond, WA;2;1;Male;Bachelor's Degree
Amazon;Recruiter;111000;San Francisco, CA;2;1;Female;Master's Degree
Apple;Software Engineer;438000;Cupertino, CA;19;8;Male;Master's Degree
Oracle;Sales;225000;San Francisco, CA;12;5;Female;Bachelor's Degree
Google;Software Engineer;248000;New York, NY;2;2;Male;PhD
Microsoft;Data Scientist;194000;Bellevue, WA;5;5;Male;PhD
Salesforce;Software Engineer;215000;San Francisco, CA;6;3;Male;Master's Degree
VMware;Solution Architect;310000;San Francisco, CA;15;4;Male;Master's Degree
LinkedIn;Software Engineer;505000;Sunnyvale, CA;10;1;Male;Master's Degree
Google;Software Engineer;788000;Mountain View, CA;17;2;Male;PhD
Microsoft;Software Engineer;158000;Seattle, WA;5;2;Male;Bachelor's Degree
Amazon;Software Engineer;40000;Hyderabad, TS, India;2;1;Male;Bachelor's Degree
Microsoft;Software Engineer;52000;Hyderabad, TS, India;4;1;Female;Bachelor's Degree
Microsoft;Software Engineer;250000;Seattle, WA;7;7;Male;Bachelor's Degree
Deloitte;Management Consultant;107000;New York, NY;5;5;Female;Bachelor's Degree
Apple;Mechanical Engineer;200000;Cupertino, CA;6;4;Male;Master's Degree
Amazon;Product Manager;220000;Seattle, WA;5;0;Female;Master's Degree
Microsoft;Software Engineer;63000;Hyderabad, TS, India;7;0;Male;Master's Degree
Google;Human Resources;368000;New York, NY;14;4;Male;Master's Degree
Apple;Hardware Engineer;345000;Cupertino, CA;18;2;Male;PhD
Intel;Hardware Engineer;204000;San Jose, CA;10;3;Male;Bachelor's Degree
Salesforce;Software Engineer;370000;San Francisco, CA;6;6;Male;PhD
Apple;Hardware Engineer;333000;Cupertino, CA;19;3;Male;Master's Degree
Deloitte;Data Scientist;122000;Chicago, IL;5;3;Male;Master's Degree
Amazon;Software Engineer;253000;San Francisco, CA;3;3;Female;Bachelor's Degree
Google;Software Engineer;239000;Boston, MA;7;6;Male;Bachelor's Degree
Amazon;Software Engineer;192000;Seattle, WA;6;6;Male;PhD
Amazon;Hardware Engineer;225000;Sunnyvale, CA;9;0;Male;Master's Degree
Cisco;Software Engineering Manager;217000;San Jose, CA;7;6;Male;Master's Degree
Facebook;Recruiter;125000;Vancouver, BC, Canada;6;0;Male;Bachelor's Degree
Google;Mechanical Engineer;219000;San Jose, CA;5;3;Female;Master's Degree
Microsoft;Software Engineering Manager;350000;Redmond, WA;15;10;Male;PhD
Microsoft;Data Scientist;227000;Redmond, WA;3;0;Female;Bachelor's Degree
Amazon;Product Designer;315000;San Francisco, CA;15;4;Male;Master's Degree
Amazon;Business Analyst;84000;London, EN, United Kingdom;4;0;Female;Bachelor's Degree
Microsoft;Business Analyst;98000;Seattle, WA;1;0;Male;Bachelor's Degree
Microsoft;Software Engineer;139000;Redmond, WA;0;0;Male;Bachelor's Degree
Apple;Software Engineer;245000;Austin, TX;8;5;Male;Master's Degree
Google;Software Engineer;293000;Sunnyvale, CA;7;5;Male;Master's Degree
Oracle;Software Engineer;400000;Boston, MA;15;5;Male;PhD
Accenture;Management Consultant;102000;San Francisco, CA;1;1;Male;Bachelor's Degree
Google;Software Engineer;492000;Santa Clara, CA;20;2;Male;Bachelor's Degree
Microsoft;Software Engineer;306000;Redmond, WA;13;3;Male;Master's Degree
Apple;Mechanical Engineer;200000;Cupertino, CA;6;4;Male;Master's Degree
Facebook;Product Manager;162000;Menlo Park, CA;0;0;Female;Bachelor's Degree
VMware;Software Engineer;272000;Palo Alto, CA;6;6;Male;PhD
JPMorgan Chase;Software Engineer;95000;Chicago, IL;2;2;Male;Bachelor's Degree
Intel;Product Manager;224000;Hillsboro, OR;20;5;Female;Master's Degree
Amazon;Software Engineering Manager;357000;Seattle, WA;10;6;Male;PhD
Facebook;Software Engineer;158000;London, EN, United Kingdom;0;0;Male;Master's Degree
Apple;Software Engineer;403000;Cupertino, CA;8;3;Male;Master's Degree
Apple;Software Engineer;270000;Seattle, WA;9;0;Male;Bachelor's Degree
Google;Software Engineer;150000;New York, NY;0;0;Male;Bachelor's Degree
Microsoft;Data Scientist;168000;Redmond, WA;5;5;Male;Master's Degree
Apple;Hardware Engineer;290000;Cupertino, CA;6;4;Female;PhD
Cisco;Software Engineer;175000;San Jose, CA;4;0;Male;Master's Degree
Oracle;Solution Architect;240000;San Francisco, CA;4;0;Male;Bachelor's Degree
Microsoft;Software Engineer;175000;Bellevue, WA;4;0;Female;Master's Degree
Apple;Technical Program Manager;240000;Seattle, WA;20;1;Male;Master's Degree
Amazon;Software Engineer;170000;Seattle, WA;2;2;Male;Master's Degree
IBM;Software Engineer;194000;New York, NY;9;4;Male;Master's Degree
Amazon;Data Scientist;250000;Seattle, WA;8;4;Male;Master's Degree
Microsoft;Marketing;251000;Redmond, WA;15;6;Female;Master's Degree
Microsoft;Software Engineer;194000;Redmond, WA;7;1;Male;Master's Degree
Amazon;Software Engineer;165000;San Diego, CA;3;1;Male;Master's Degree
Intel;Hardware Engineer;130000;Portland, OR;4;1;Female;Master's Degree
Apple;Software Engineer;186000;Cupertino, CA;1;0;Male;Master's Degree
Nvidia;Hardware Engineer;160000;Santa Clara, CA;1;1;Male;Bachelor's Degree
Amazon;Software Engineer;176000;San Francisco, CA;0;0;Male;Bachelor's Degree
Microsoft;Software Engineer;152000;Redmond, WA;1;0;Male;Bachelor's Degree
Cisco;Product Manager;259000;San Francisco, CA;20;20;Male;Bachelor's Degree
IBM;Business Analyst;130000;New York, NY;10;1;Male;Master's Degree
Facebook;Software Engineer;174000;San Francisco, CA;1;1;Female;Bachelor's Degree
Apple;Mechanical Engineer;206000;Santa Clara, CA;3;3;Male;Bachelor's Degree
Oracle;Product Manager;280000;Seattle, WA;22;2;Male;Master's Degree
Microsoft;Software Engineer;138000;Toronto, ON, Canada;8;7;Male;Bachelor's Degree
Amazon;Software Engineer;136000;Boston, MA;0;0;Male;Master's Degree
Cisco;Software Engineer;210000;San Jose, CA;8;8;Male;Master's Degree
Amazon;Product Manager;150000;Seattle, WA;4;0;Male;Master's Degree
Lyft;Software Engineer;290000;San Francisco, CA;3;2;Male;Bachelor's Degree
Amazon;Solution Architect;240000;San Francisco, CA;10;0;Male;Some College
Wayfair;Product Manager;249000;Boston, MA;8;0;Female;Master's Degree
Facebook;Marketing;230000;Menlo Park, CA;6;0;Male;Bachelor's Degree
Microsoft;Marketing;268000;Seattle, WA;10;6;Male;Bachelor's Degree
Amazon;Technical Program Manager;175000;Seattle, WA;14;2;Male;Bachelor's Degree
PayPal;Software Engineer;156000;San Jose, CA;1;1;Female;Master's Degree
Facebook;Data Scientist;236000;San Francisco, CA;5;0;Male;Bachelor's Degree
Facebook;Software Engineer;360000;Menlo Park, CA;8;5;Male;PhD
Facebook;Product Manager;335000;Menlo Park, CA;10;0;Male;Bachelor's Degree
Facebook;Software Engineer;350000;Menlo Park, CA;19;0;Male;Master's Degree
Lyft;Human Resources;200000;San Francisco, CA;10;1;Female;Bachelor's Degree
Amazon;Software Engineer;245000;Seattle, WA;2;0;Male;Master's Degree
Facebook;Software Engineer;282000;New York, NY;8;1;Male;Bachelor's Degree
Microsoft;Product Designer;239000;Redmond, WA;7;7;Female;Bachelor's Degree
Amazon;Software Engineer;135000;Seattle, WA;0;0;Male;Master's Degree
Amazon;Software Engineer;235000;Seattle, WA;6;1;Male;Bachelor's Degree
Apple;Hardware Engineer;260000;Cupertino, CA;6;3;Male;Master's Degree
Microsoft;Marketing;168000;Seattle, WA;4;1;Male;Master's Degree
VMware;Product Manager;275000;Palo Alto, CA;10;6;Female;Master's Degree
Apple;Software Engineer;176000;Cupertino, CA;1;0;Male;Master's Degree
Amazon;Software Engineer;132000;Seattle, WA;1;1;Male;Master's Degree
VMware;Software Engineer;400000;Palo Alto, CA;9;8;Male;PhD
Apple;Software Engineering Manager;400000;Sunnyvale, CA;15;9;Male;Master's Degree
Apple;Hardware Engineer;409000;Cupertino, CA;5;5;Male;PhD
Apple;Hardware Engineer;198000;Cupertino, CA;7;2;Male;Master's Degree
Facebook;Software Engineer;412000;Seattle, WA;10;1;Male;Bachelor's Degree
Google;Software Engineer;240000;Seattle, WA;6;0;Male;Bachelor's Degree
Microsoft;Software Engineer;58000;Hyderabad, TS, India;5;0;Male;Master's Degree
Facebook;Software Engineer;151000;London, EN, United Kingdom;2;2;Male;Bachelor's Degree
Deloitte;Management Consultant;190000;Boston, MA;7;7;Male;Master's Degree
Goldman Sachs;Software Engineer;200000;New York, NY;3;1;Male;Master's Degree
Amazon;Technical Program Manager;500000;Sunnyvale, CA;20;0;Male;Master's Degree
Adobe;Software Engineer;210000;New York, NY;9;3;Male;Bachelor's Degree
Google;Software Engineer;249000;Mountain View, CA;10;10;Male;Bachelor's Degree
Oracle;Software Engineer;180000;Seattle, WA;1;0;Male;Master's Degree
Microsoft;Mechanical Engineer;169000;Redmond, WA;1;1;Male;Bachelor's Degree
Microsoft;Software Engineer;252000;Redmond, WA;2;2;Female;Bachelor's Degree
Amazon;Software Engineer;473000;Sunnyvale, CA;15;7;Male;Master's Degree
Amazon;Software Engineer;162000;Seattle, WA;2;1;Male;Bachelor's Degree
VMware;Human Resources;150000;Washington, DC;20;4;Female;Bachelor's Degree
Wayfair;Software Engineer;168000;Boston, MA;4;2;Male;Bachelor's Degree
Oracle;Product Manager;183000;Hyderabad, TS, India;18;1;Male;Master's Degree
Amazon;Product Designer;150000;Seattle, WA;9;7;Male;Bachelor's Degree
Salesforce;Sales;160000;Seattle, WA;9;3;Male;Master's Degree
Apple;Software Engineer;29000;Hyderabad, TS, India;0;0;Female;Bachelor's Degree
Salesforce;Software Engineer;201000;San Francisco, CA;2;0;Female;Master's Degree
Cisco;Sales;160000;New York, NY;7;6;Male;Bachelor's Degree
Google;Software Engineer;121000;San Francisco, CA;1;1;Female;Bachelor's Degree
Amazon;Technical Program Manager;275000;Sunnyvale, CA;14;4;Female;Master's Degree
Facebook;Recruiter;210000;San Francisco, CA;7;1;Female;Bachelor's Degree
Microsoft;Software Engineer;240000;Sunnyvale, CA;15;15;Male;Bachelor's Degree
Amazon;Software Engineer;215000;Sunnyvale, CA;5;3;Female;Master's Degree
Wayfair;Software Engineer;231000;Boston, MA;6;2;Male;Bachelor's Degree
Facebook;Software Engineer;363000;Seattle, WA;10;0;Male;Bachelor's Degree
Facebook;Software Engineer;245000;Menlo Park, CA;2;2;Female;Bachelor's Degree
Amazon;Product Manager;205000;Seattle, WA;4;0;Male;Bachelor's Degree
Amazon;Software Engineer;323000;Seattle, WA;5;3;Male;Bachelor's Degree
Apple;Hardware Engineer;242000;Cupertino, CA;15;5;Female;PhD
Apple;Software Engineering Manager;505000;Cupertino, CA;10;3;Male;PhD
Amazon;Software Engineer;166000;Seattle, WA;0;0;Female;Master's Degree
LinkedIn;Software Engineer;298000;Sunnyvale, CA;5;0;Male;Master's Degree
Amazon;Software Engineering Manager;510000;Seattle, WA;22;16;Male;Bachelor's Degree
PayPal;Software Engineer;76000;Bangalore, KA, India;11;1;Male;Master's Degree
Amazon;Sales;250000;Seattle, WA;4;4;Male;Bachelor's Degree
Intuit;Product Manager;137000;Mountain View, CA;0;0;Male;Bachelor's Degree
Google;Software Engineer;226000;Mountain View, CA;6;1;Male;PhD
Google;Sales;75000;Austin, TX;2;1;Male;Bachelor's Degree
Cisco;Software Engineer;146000;San Jose, CA;8;8;Male;Bachelor's Degree
Salesforce;Software Engineer;177000;San Francisco, CA;2;1;Female;Bachelor's Degree
Oracle;Software Engineer;230000;Dallas, TX;7;0;Male;Master's Degree
Accenture;Management Consultant;148000;Washington, DC;7;7;Male;Bachelor's Degree
Apple;Software Engineer;381000;Cupertino, CA;9;4;Male;Bachelor's Degree
Uber;Software Engineer;485000;San Francisco, CA;6;4;Male;PhD
Facebook;Product Manager;400000;Menlo Park, CA;10;7;Male;Bachelor's Degree
Amazon;Recruiter;114000;Seattle, WA;7;2;Female;Some College
